day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,38.352000000000004,11,11,12,447.0,15,11,0
2,White,2,6,6.0,10,8,11,67.0,11,10,10
2,Pink,1,4,2.652,9,7,10,23.5,12,9,0
2,Red,6,14,33.966,10,10,10,1400.0,3,10,10
2,Yellow,3,7,20.4,9,9,7,1380.0,8,8,10
2,Blue,7,11,42.797160000000005,11,11,11,332.0,13,11,10
2,Green,3,7,6.2,8,6,12,213.0,9,9,0
2,Orange,7,9,9.99,6,6,7,143.0,2,7,10
3,Purple,5,8,38.313648,11,11,16,447.0,20,12,0
3,White,2,7,6.12,11,9,13,67.0,16,10,10
3,Pink,1,3,2.652,9,7,12,23.5,14,9,0
3,Red,6,17,33.932034,10,10,11,1400.0,0,10,10
3,Yellow,3,9,20.3796,9,9,7,1380.0,9,9,10
3,Blue,7,12,42.754362840000006,11,11,12,332.0,14,13,10
3,Green,3,8,6.324000000000001,9,7,17,213.0,11,11,10
3,Orange,7,11,9.97002999,6,6,5,143.0,1,8,10
4,Purple,5,8,38.313648,11,11,22,447.0,25,15,0
4,White,2,9,6.11388,11,9,16,67.0,20,11,10
4,Pink,1,3,2.652,9,7,16,23.5,18,9,0
4,Red,6,21,33.898101966,10,10,12,1400.0,1,11,10
4,Yellow,3,10,20.3592204,9,9,10,1380.0,12,9,10
4,Blue,7,15,42.711608477160006,11,11,14,332.0,18,15,10
4,Green,3,9,6.3176760000000005,9,7,23,213.0,15,15,10
4,Orange,7,13,9.96005996001,6,6,4,143.0,1,8,10
5,Purple,5,9,38.275334352,11,11,30,447.0,32,19,0
5,White,2,10,6.11388,11,9,21,67.0,24,14,10
5,Pink,1,4,2.6493480000000003,9,7,19,23.5,22,9,0
5,Red,6,22,33.864203864033996,10,10,12,1400.0,1,14,10
5,Yellow,3,12,20.338861179600002,9,9,10,1380.0,13,9,10
5,Blue,7,17,42.66889686868284,11,11,16,332.0,21,17,10
5,Green,3,9,6.3176760000000005,9,7,29,213.0,19,20,10
5,Orange,7,16,9.940149800149939,6,5,1,143.0,2,5,10
6,Purple,5,9,38.275334352,11,11,38,447.0,40,21,0
6,White,2,11,6.10776612,11,9,26,67.0,28,15,10
6,Pink,1,4,2.6493480000000003,9,7,22,23.5,25,10,0
6,Red,6,24,33.83033966016996,10,10,12,1400.0,0,16,10
6,Yellow,3,14,20.318522318420403,9,9,12,1380.0,16,9,10
6,Blue,7,20,42.62622797181416,11,11,20,332.0,28,19,10
6,Green,3,10,6.311358324,9,7,33,213.0,21,23,10
6,Orange,7,18,9.93020965034979,6,4,1,143.0,1,2,10
