day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,4,35.72,10,9,17,446.553,20,10,0
2,White,2,7,6.0,10,8,14,67.0,15,11,10
2,Pink,1,4,2.652,9,7,11,23.5,12,10,0
2,Red,6,10,34.0,10,10,13,1400.0,8,13,10
2,Yellow,3,7,20.4,9,9,15,1380.0,12,12,10
2,Blue,7,11,42.84,11,11,13,332.0,15,12,10
2,Green,3,6,6.450480000000001,10,8,10,213.0,12,7,0
2,Orange,7,5,10.1898,7,7,7,143.0,6,9,10
3,Purple,5,5,36.3979656,11,10,18,446.553,22,12,0
3,White,2,6,6.12,11,9,17,67.0,19,12,10
3,Pink,1,6,2.7023349600000004,10,8,13,23.5,12,11,10
3,Red,6,10,34.0,10,10,15,1400.0,10,13,10
3,Yellow,3,7,20.4,9,9,20,1380.0,16,15,10
3,Blue,7,12,43.6968,12,12,16,332.0,20,14,10
3,Green,3,7,6.444029520000001,10,8,11,213.0,13,8,0
3,Orange,7,6,10.1796102,7,7,9,143.0,9,10,10
4,Purple,5,6,37.83057496682976,13,12,21,446.553,27,15,0
4,White,2,8,6.2424,12,10,22,67.0,28,15,10
4,Pink,1,8,2.7536252775408006,11,9,16,23.5,13,12,10
4,Red,6,10,34.0,10,10,17,1400.0,12,13,10
4,Yellow,3,7,20.808,10,10,23,1380.0,19,18,10
4,Blue,7,13,43.653103200000004,12,12,17,332.0,21,16,10
4,Green,3,8,6.566337200289601,11,9,11,213.0,15,9,0
4,Orange,7,7,10.169430589800001,7,7,9,143.0,9,11,10
5,Purple,5,7,41.72624358330032,18,17,28,446.553,40,21,0
5,White,2,9,6.367248,13,11,25,67.0,32,18,10
5,Pink,1,9,2.862006867014695,13,11,18,23.5,19,13,10
5,Red,6,11,33.966,10,10,19,1400.0,14,14,10
5,Yellow,3,7,20.808,10,10,24,1380.0,20,19,10
5,Blue,7,16,43.6094500968,12,12,19,332.0,25,19,10
5,Green,3,9,6.82478560595812,13,11,11,213.0,19,10,0
5,Orange,7,8,10.159261159210201,7,7,9,143.0,10,11,10
6,Purple,5,8,44.23594327704642,21,20,33,446.553,48,26,0
6,White,2,12,6.360880752,13,11,30,67.0,37,23,10
6,Pink,1,10,2.974654312497647,15,13,20,23.5,24,15,10
6,Red,6,12,33.932034,10,10,21,1400.0,16,14,10
6,Yellow,3,8,20.787192,10,10,26,1380.0,22,20,10
6,Blue,7,18,43.5658406467032,12,12,23,332.0,30,22,10
6,Green,3,9,6.961281318077282,14,12,11,213.0,21,10,0
6,Orange,7,9,10.149101898050992,7,7,10,143.0,12,12,10
