day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,38.352000000000004,11,11,16,447.0,16,12,0
2,White,2,6,6.2424,12,10,15,67.0,19,12,10
2,Pink,1,5,2.6,8,6,10,23.5,11,9,0
2,Red,6,11,33.966,10,10,11,1400.0,7,11,10
2,Yellow,3,7,20.4,9,9,9,1380.0,9,8,10
2,Blue,7,10,42.84,11,11,13,332.0,14,12,10
2,Green,3,6,6.324000000000001,9,7,9,213.0,9,6,0
2,Orange,7,7,9.99,6,6,7,143.0,6,8,10
3,Purple,5,5,37.163088,12,11,22,446.553,22,15,0
3,White,2,6,6.2424,12,10,18,67.0,21,16,10
3,Pink,1,5,2.6,8,6,13,23.5,15,11,0
3,Red,6,13,33.932034,10,10,13,1400.0,5,12,10
3,Yellow,3,7,20.4,9,9,11,1380.0,11,9,10
3,Blue,7,11,42.797160000000005,11,11,18,332.0,19,14,10
3,Green,3,7,6.444029520000001,10,8,10,213.0,12,6,0
3,Orange,7,8,9.96005996001,6,6,9,143.0,5,9,10
4,Purple,5,4,35.2696286664,12,10,27,446.106447,26,18,0
4,White,2,7,6.2361576,12,10,22,67.0,25,18,10
4,Pink,1,6,2.5974,8,6,14,23.5,17,13,0
4,Red,6,14,33.898101966,10,10,14,1400.0,7,12,10
4,Yellow,3,7,20.4,9,9,11,1380.0,11,9,10
4,Blue,7,12,42.754362840000006,11,11,19,332.0,20,16,10
4,Green,3,8,6.437585490480001,10,8,10,213.0,12,7,0
4,Orange,7,8,9.940149800149939,6,6,11,143.0,4,9,10
5,Purple,5,3,33.472641085846924,12,8,29,445.660340553,30,16,0
5,White,2,7,6.2361576,12,10,25,67.0,28,19,10
5,Pink,1,7,2.5948026,8,6,17,23.5,20,14,0
5,Red,6,15,33.864203864033996,10,10,15,1400.0,7,14,10
5,Yellow,3,7,20.4,9,9,13,1380.0,13,10,10
5,Blue,7,13,42.711608477160006,11,11,22,332.0,22,17,10
5,Green,3,9,6.431147904989521,10,8,11,213.0,13,7,0
5,Orange,7,8,9.92027944069944,6,6,11,143.0,1,10,10
6,Purple,5,0,29.225833220721185,12,0,26,178.08587208497883,36,17,0
6,White,2,6,5.91842537028,12,9,26,66.933,32,19,10
6,Pink,1,8,2.5922077974,8,6,19,23.5,22,14,0
6,Red,6,15,33.79650932050979,10,8,10,1400.0,0,14,10
6,Yellow,3,8,20.3796,9,9,14,1380.0,14,11,10
6,Blue,7,14,42.66889686868284,11,11,24,332.0,24,18,10
6,Green,3,9,6.431147904989521,10,8,12,213.0,14,7,0
6,Orange,7,8,9.900448802097483,6,6,10,143.0,0,11,10
