day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,39.119040000000005,12,12,14,447.0,17,12,0
2,White,2,9,6.11388,11,9,12,67.0,15,11,10
2,Pink,1,5,2.5974,8,6,10,23.5,8,10,0
2,Red,6,12,33.966,10,10,10,1400.0,7,11,10
2,Yellow,3,7,20.808,10,10,10,1380.0,12,9,10
2,Blue,7,11,42.79716,11,11,11,332.0,13,11,10
2,Green,3,8,6.711079392,12,10,11,213.0,19,9,0
2,Orange,7,8,9.99,6,6,7,143.0,2,8,10
3,Purple,5,6,37.868443410240005,13,12,18,446.553,23,15,0
3,White,2,10,6.2299214424,12,10,18,67.0,21,15,10
3,Pink,1,5,2.649348,9,7,15,23.5,13,12,0
3,Red,6,14,33.898101966,10,10,10,1400.0,8,11,10
3,Yellow,3,9,21.22416,11,11,12,1380.0,18,11,10
3,Blue,7,13,43.6531032,12,12,14,332.0,19,14,10
3,Green,3,8,7.121851139425536,15,13,14,213.0,28,13,0
3,Orange,7,9,9.97002999,6,6,8,143.0,0,8,10
4,Purple,5,9,37.830574966829765,13,12,21,446.553,25,18,0
4,White,2,12,6.2299214424,12,10,21,67.0,24,19,10
4,Pink,1,5,2.70233496,10,8,19,23.5,18,14,0
4,Red,6,15,33.898101966,10,10,11,1400.0,10,13,10
4,Yellow,3,11,22.081616064000002,13,13,13,1380.0,26,11,10
4,Blue,7,16,45.371271880710715,14,14,15,332.0,27,16,10
4,Green,3,10,7.257023874051833,16,14,15,213.0,32,14,0
4,Orange,7,10,9.96005996001,6,6,9,143.0,3,11,10
5,Purple,5,13,37.79274439186293,13,12,26,446.553,30,25,0
5,White,2,15,6.2236915209576,12,10,24,67.0,29,22,10
5,Pink,1,7,2.7563816592,11,9,24,23.5,25,18,0
5,Red,6,16,33.864203864033996,10,10,11,1400.0,12,14,10
5,Yellow,3,13,22.059534447936002,13,13,15,1380.0,28,13,10
5,Blue,7,19,45.325900608830004,14,14,15,332.0,29,17,10
5,Green,3,13,7.394762187181336,17,15,17,213.0,38,16,0
5,Orange,7,11,9.96005996001,6,6,9,143.0,5,11,10
6,Purple,5,16,39.2802516940289,15,14,28,446.553,40,27,0
6,White,2,17,6.217467829436643,12,10,27,67.0,33,24,10
6,Pink,1,10,2.811509292384,12,10,28,23.5,34,19,0
6,Red,6,18,34.50694645337337,11,11,11,1400.0,15,15,10
6,Yellow,3,13,23.40975443242527,16,16,19,1380.0,35,16,10
6,Blue,7,23,46.18618620238559,15,15,17,332.0,34,19,10
6,Green,3,15,7.685817068963919,19,17,21,213.0,47,20,0
