day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,38.352000000000004,11,11,17,447.0,18,12,0
2,White,2,7,5.994,10,8,15,67.0,13,13,10
2,Pink,1,4,2.652,9,7,11,23.5,12,10,0
2,Red,6,12,33.966,10,10,11,1400.0,8,11,10
2,Yellow,3,8,20.3796,9,9,11,1380.0,11,8,10
2,Blue,7,10,42.84,11,11,13,332.0,15,12,10
2,Green,3,6,6.2,8,6,9,213.0,7,6,0
2,Orange,7,8,9.99,6,6,7,143.0,6,8,10
3,Purple,5,6,37.94546880000001,10,10,22,447.0,21,17,0
3,White,2,9,5.9880059999999995,10,8,16,67.0,14,15,10
3,Pink,1,4,2.652,9,7,11,23.5,12,10,0
3,Red,6,14,33.932034,10,10,12,1400.0,13,12,10
3,Yellow,3,9,20.3592204,9,9,16,1380.0,16,11,10
3,Blue,7,11,42.797160000000005,11,11,15,332.0,17,15,10
3,Green,3,6,6.324000000000001,9,7,12,213.0,12,7,0
3,Orange,7,9,9.8802099,5,5,5,143.0,3,9,10
4,Purple,5,10,36.73352733363274,8,8,24,447.0,22,19,0
4,White,2,10,5.982017994,10,8,19,67.0,15,20,10
4,Pink,1,5,2.7023349600000004,10,8,11,23.5,15,11,0
4,Red,6,16,33.898101966,10,10,11,1400.0,14,12,10
4,Yellow,3,9,20.3592204,9,9,18,1380.0,18,11,10
4,Blue,7,12,42.754362840000006,11,11,18,332.0,20,17,10
4,Green,3,7,6.444029520000001,10,8,14,213.0,16,8,0
4,Orange,7,10,9.771626393199,4,4,5,143.0,3,10,10
5,Purple,5,11,37.4681978803054,9,9,26,447.0,26,21,0
5,White,2,12,5.976035976005999,10,8,21,67.0,17,22,10
5,Pink,1,7,2.6996326250400005,10,8,11,23.5,16,11,0
5,Red,6,19,33.864203864033996,10,10,10,1400.0,15,12,10
5,Yellow,3,10,20.338861179600002,9,9,23,1380.0,22,13,10
5,Blue,7,13,43.5658406467032,12,12,21,332.0,27,20,10
5,Green,3,8,6.437585490480001,10,8,17,213.0,18,9,0
5,Orange,7,11,9.7618547668058,4,4,4,143.0,3,11,10
6,Purple,5,10,36.99578460351531,11,10,33,446.553,36,24,0
6,White,2,13,6.089461138830593,11,9,24,67.0,23,23,10
6,Pink,1,9,2.8058890853085248,12,10,11,23.5,21,12,0
6,Red,6,21,33.83033966016996,10,10,9,1400.0,15,12,10
6,Yellow,3,10,20.338861179600002,9,9,28,1380.0,27,13,10
6,Blue,7,14,43.5658406467032,12,12,24,332.0,32,21,10
6,Green,3,10,6.5597708630893115,11,9,20,213.0,23,11,0
