day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,38.352000000000004,11,11,15,447.0,17,11,0
2,White,2,8,5.994,10,8,12,67.0,13,10,10
2,Pink,1,5,2.5974,8,6,11,23.5,11,9,0
2,Red,6,10,34.0,10,10,11,1400.0,8,11,10
2,Yellow,3,8,20.808,10,10,10,1380.0,13,8,10
2,Blue,7,12,42.0,10,10,13,332.0,13,12,10
2,Green,3,6,6.324000000000001,9,7,9,213.0,9,6,0
2,Orange,7,7,9.99,6,6,6,143.0,5,7,10
3,Purple,5,7,38.313648,11,11,18,447.0,19,12,0
3,White,2,9,5.9880059999999995,10,8,14,67.0,15,10,10
3,Pink,1,7,2.5948026,8,6,12,23.5,8,9,10
3,Red,6,10,34.61067468,11,11,12,1400.0,8,11,10
3,Yellow,3,8,20.142789047999997,11,10,12,1378.62,20,8,10
3,Blue,7,15,41.958,10,10,15,332.0,17,13,10
3,Green,3,6,6.324000000000001,9,7,11,213.0,11,8,0
3,Orange,7,10,9.98001,6,6,6,143.0,9,7,10
4,Purple,5,8,38.275334352,11,11,22,447.0,22,14,0
4,White,2,10,5.982017994,10,8,16,67.0,17,11,10
4,Pink,1,8,2.5922077974,8,6,15,23.5,11,9,10
4,Red,6,13,34.57606400532,11,11,15,1400.0,14,13,10
4,Yellow,3,11,20.102523612693048,11,10,14,1378.62,23,9,10
4,Blue,7,16,41.958,10,10,15,332.0,19,13,10
4,Green,3,9,6.3176760000000005,9,7,12,213.0,14,8,0
4,Orange,7,13,9.97002999,6,6,5,143.0,11,7,10
5,Purple,5,11,38.160623136671724,11,11,25,447.0,25,15,0
5,White,2,11,5.976035976005999,10,8,16,67.0,17,12,10
5,Pink,1,9,2.5896155896026,8,6,17,23.5,13,9,10
5,Red,6,14,34.54148794131468,11,11,18,1400.0,19,15,10
5,Yellow,3,14,20.082421089080356,11,10,16,1378.62,27,9,10
5,Blue,7,18,41.958,10,10,17,332.0,23,14,10
5,Green,3,12,6.3176760000000005,9,7,14,213.0,19,8,0
5,Orange,7,17,9.96005996001,6,6,6,143.0,13,7,10
6,Purple,5,14,38.0462557109705,11,11,27,447.0,27,16,0
6,White,2,11,5.976035976005999,10,8,17,67.0,18,12,10
6,Pink,1,11,2.584438948038984,8,6,18,23.5,14,9,10
6,Red,6,15,34.50694645337337,11,11,19,1400.0,20,17,10
6,Yellow,3,17,20.062338667991277,11,10,17,1378.62,30,10,10
6,Blue,7,18,41.958,10,10,18,332.0,24,14,10
6,Green,3,13,6.311358324,9,7,16,213.0,21,9,0
6,Orange,7,20,9.95009990004999,6,6,7,143.0,11,7,10
