day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,38.31364800000001,11,11,16,447.0,16,12,0
2,White,2,6,6.12,11,9,15,67.0,15,13,10
2,Pink,1,5,2.6,8,6,11,23.5,12,9,0
2,Red,6,10,34.0,10,10,11,1400.0,7,12,10
2,Yellow,3,8,20.4,9,9,8,1380.0,9,8,10
2,Blue,7,12,42.0,10,10,12,332.0,18,13,10
2,Green,3,6,6.324000000000001,9,7,9,213.0,8,7,0
2,Orange,7,8,9.99,6,6,12,143.0,10,10,10
3,Purple,5,10,38.19882195863036,11,11,24,447.0,21,19,0
3,White,2,9,6.11388,11,9,20,67.0,21,16,10
3,Pink,1,6,2.5974,8,6,18,23.5,18,11,0
3,Red,6,12,34.0,10,10,14,1400.0,11,16,10
3,Yellow,3,10,21.202935840000002,11,11,10,1380.0,15,10,10
3,Blue,7,13,42.84,11,11,12,332.0,23,15,10
3,Green,3,7,6.450480000000001,10,8,10,213.0,12,7,0
3,Orange,7,9,9.99,6,6,12,143.0,6,11,10
4,Purple,5,11,38.19882195863036,11,11,28,447.0,24,22,0
4,White,2,11,6.10776612,11,9,22,67.0,24,17,10
4,Pink,1,7,2.5948026,8,6,21,23.5,21,13,0
4,Red,6,13,33.932034,10,10,14,1400.0,9,16,10
4,Yellow,3,11,21.18173290416,11,11,13,1380.0,17,11,10
4,Blue,7,14,40.657302,11,10,11,331.668,26,14,10
4,Green,3,7,6.450480000000001,10,8,10,213.0,12,7,0
4,Orange,7,11,9.98001,6,6,13,143.0,3,12,10
5,Purple,5,14,38.08434005102153,11,11,35,447.0,28,27,0
5,White,2,14,6.1016583538799996,11,9,25,67.0,34,18,10
5,Pink,1,8,2.5948026,8,6,25,23.5,26,14,0
5,Red,6,12,32.203196867699994,10,9,16,1398.6,13,18,10
5,Yellow,3,13,21.583762194680958,12,12,17,1380.0,23,13,10
5,Blue,7,14,41.387548614368036,12,11,11,331.668,25,15,10
5,Green,3,8,6.444029520000001,10,8,10,213.0,12,7,0
5,Orange,7,12,9.97002999,6,6,14,143.0,4,13,10
6,Purple,5,17,38.046255710970506,11,11,38,447.0,31,29,0
6,White,2,17,6.09555669552612,11,9,29,67.0,40,21,10
6,Pink,1,10,2.5922077974,8,6,29,23.5,30,16,0
6,Red,6,13,32.170993670832296,10,9,18,1398.6,16,20,10
6,Yellow,3,14,21.562178432486277,12,12,18,1380.0,24,13,10
6,Blue,7,16,41.34616106575367,12,11,11,331.668,25,17,10
6,Green,3,12,6.437585490480001,10,8,13,213.0,18,9,0
6,Orange,7,13,9.96005996001,6,5,14,143.0,6,10,10
