day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,37.6,10,10,15,447.0,15,13,0
2,White,2,7,5.994,10,8,13,67.0,13,10,10
2,Pink,1,4,2.6,8,6,11,23.5,11,9,0
2,Red,6,11,33.966,10,10,12,1400.0,7,12,10
2,Yellow,3,7,20.4,9,9,12,1380.0,10,11,10
2,Blue,7,10,42.84,11,11,14,332.0,15,13,10
2,Green,3,6,6.2,8,6,10,213.0,8,8,0
2,Orange,7,7,9.99,6,6,5,143.0,4,8,10
3,Purple,5,9,37.562400000000004,10,10,21,447.0,18,15,10
3,White,2,7,6.11388,11,9,17,67.0,19,12,10
3,Pink,1,5,2.5974,8,6,16,23.5,14,12,0
3,Red,6,12,33.932034,10,10,14,1400.0,8,14,10
3,Yellow,3,9,20.787192,10,10,15,1380.0,14,13,10
3,Blue,7,12,43.653103200000004,12,12,14,332.0,18,13,10
3,Green,3,6,6.324000000000001,9,7,10,213.0,10,8,0
3,Orange,7,9,9.98001,6,6,6,143.0,1,9,10
4,Purple,5,11,37.4873127624,10,10,24,447.0,20,18,10
4,White,2,9,6.10776612,11,9,18,67.0,21,13,10
4,Pink,1,6,2.5948026,8,6,22,23.5,18,16,0
4,Red,6,13,33.898101966,10,10,16,1400.0,9,17,10
4,Yellow,3,12,20.766404808,10,10,21,1380.0,18,18,10
4,Blue,7,15,43.5222748060565,12,12,15,332.0,18,14,10
4,Green,3,7,6.3176760000000005,9,7,12,213.0,12,11,0
4,Orange,7,10,9.97002999,6,6,8,143.0,4,10,10
5,Purple,5,11,37.4873127624,10,10,24,447.0,20,18,10
5,White,2,10,6.223691520957599,12,10,19,67.0,25,13,10
5,Pink,1,7,2.5922077974,8,6,27,23.5,23,19,0
5,Red,6,14,33.864203864033996,10,10,19,1400.0,10,21,10
5,Yellow,3,13,20.745638403192,10,10,23,1380.0,19,20,10
5,Blue,7,17,44.34832758187545,13,13,16,332.0,22,15,10
5,Green,3,10,6.311358324,9,7,14,213.0,16,13,0
5,Orange,7,11,9.96005996001,6,6,9,143.0,5,11,10
6,Purple,5,13,38.198821958630354,11,11,27,447.0,20,21,10
6,White,2,11,6.3418171860253745,13,11,19,67.0,28,13,10
6,Pink,1,8,2.5896155896026,8,6,31,23.5,27,23,0
6,Red,6,16,33.79650932050979,10,10,19,1400.0,10,22,10
6,Yellow,3,15,20.70416787202402,10,10,28,1380.0,23,25,10
6,Blue,7,19,44.30397925429358,13,13,18,332.0,19,17,10
6,Green,3,11,6.305046965676,9,7,14,213.0,16,14,0
6,Orange,7,12,9.95009990004999,6,6,9,143.0,6,12,10
