day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,14,447.0,14,11,0
2,White,2,7,5.994,10,8,13,67.0,12,12,10
2,Pink,1,5,2.652,9,7,9,23.5,12,8,0
2,Red,6,11,33.966,10,10,10,1400.0,7,10,10
2,Yellow,3,7,20.4,9,9,9,1380.0,9,9,10
2,Blue,7,12,41.958,10,10,11,332.0,12,11,10
2,Green,3,6,6.2,8,6,9,213.0,6,7,0
2,Orange,7,8,9.99,6,6,8,143.0,3,7,10
3,Purple,5,5,36.434400000000004,11,10,16,446.553,21,11,0
3,White,2,7,5.994,10,8,15,67.0,13,13,10
3,Pink,1,6,2.7563816592000006,11,9,9,23.5,16,9,0
3,Red,6,12,33.864203864033996,10,10,10,1400.0,4,10,10
3,Yellow,3,7,20.808,10,10,11,1380.0,14,10,10
3,Blue,7,14,41.916042,10,10,12,332.0,14,11,10
3,Green,3,6,6.2,8,6,11,213.0,7,8,0
3,Orange,7,10,9.98001,6,6,10,143.0,3,8,10
4,Purple,5,6,37.163088,12,11,20,446.553,28,12,0
4,White,2,8,6.11388,11,9,19,67.0,19,16,10
4,Pink,1,5,2.7216281518157763,13,10,8,23.4765,21,8,0
4,Red,6,14,33.79650932050979,10,10,11,1400.0,5,10,10
4,Yellow,3,8,21.202935840000002,11,11,15,1380.0,20,12,10
4,Blue,7,16,41.874125958,10,10,12,332.0,15,11,10
4,Green,3,7,6.324000000000001,9,7,14,213.0,12,10,0
4,Orange,7,11,9.96005996001,6,6,10,143.0,0,8,10
5,Purple,5,4,35.3049336,12,10,22,446.106447,31,12,0
5,White,2,9,6.10776612,11,9,22,67.0,22,17,10
5,Pink,1,5,2.7216281518157763,13,10,8,23.4765,21,8,0
5,Red,6,14,33.72895009837809,10,10,11,1400.0,2,11,10
5,Yellow,3,7,20.122646258952003,11,10,16,1378.62,23,11,10
5,Blue,7,17,41.874125958,10,10,12,332.0,17,12,10
5,Green,3,7,6.324000000000001,9,7,14,213.0,12,10,0
5,Orange,7,12,9.940149800149939,6,6,11,143.0,0,8,10
6,Purple,5,3,33.50614723307999,12,9,28,445.660340553,38,13,0
6,White,2,11,6.1016583538799996,11,9,27,67.0,27,20,10
6,Pink,1,0,2.3133839290434097,13,4,5,23.006970000000003,25,6,0
6,Red,6,7,30.96860385296092,10,2,5,560.0,4,7,10
6,Yellow,3,8,20.10252361269305,11,10,21,1378.62,28,12,10
6,Blue,7,18,41.832251832042,10,10,16,332.0,23,13,10
6,Green,3,7,6.324000000000001,9,7,22,213.0,18,14,0
6,Orange,7,10,9.84074830214844,6,0,1,142.857,1,8,10
