day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,8,38.31364800000001,11,11,17,447.0,18,14,0
2,White,2,6,6.2424,12,10,14,67.0,18,12,10
2,Pink,1,5,2.5974,8,6,10,23.5,11,9,0
2,Red,6,11,33.932034,10,10,10,1400.0,3,10,10
2,Yellow,3,5,19.38,9,8,9,1378.62,10,9,10
2,Blue,7,12,42.797160000000005,11,11,16,332.0,15,15,10
2,Green,3,6,6.324000000000001,9,7,10,213.0,10,7,0
2,Orange,7,7,9.99,6,6,7,143.0,6,8,10
3,Purple,5,8,38.31364800000001,11,11,20,447.0,20,15,0
3,White,2,6,6.2424,12,10,17,67.0,21,15,10
3,Pink,1,7,2.5948026,8,6,12,23.5,13,11,0
3,Red,6,13,33.898101966,10,10,10,1400.0,4,10,10
3,Yellow,3,5,19.767599999999998,10,9,13,1378.62,14,12,10
3,Blue,7,12,42.797160000000005,11,11,19,332.0,17,17,10
3,Green,3,6,6.450480000000001,10,8,10,213.0,12,8,0
3,Orange,7,8,9.98001,6,6,7,143.0,7,9,10
4,Purple,5,6,37.12592491200001,12,11,21,446.553,23,16,0
4,White,2,8,6.367248,13,11,18,67.0,26,16,10
4,Pink,1,8,2.5948026,8,6,12,23.5,14,12,0
4,Red,6,13,33.83033966016996,10,10,10,1400.0,1,10,10
4,Yellow,3,4,19.1548044,11,9,12,1377.24138,18,11,10
4,Blue,7,14,42.754362840000006,11,11,20,332.0,19,18,10
4,Green,3,7,6.5729101104000005,11,9,10,213.0,14,8,0
4,Orange,7,8,9.96005996001,6,6,8,143.0,5,10,10
5,Purple,5,6,37.12592491200001,12,11,26,446.553,28,18,0
5,White,2,8,6.367248,13,11,21,67.0,28,18,10
5,Pink,1,8,2.5948026,8,6,13,23.5,15,13,0
5,Red,6,15,33.79650932050979,10,10,9,1400.0,1,10,10
5,Yellow,3,4,19.1548044,11,9,18,1377.24138,23,12,10
5,Blue,7,15,42.711608477160006,11,11,20,332.0,20,18,10
5,Green,3,8,6.566337200289601,11,9,13,213.0,17,9,0
5,Orange,7,11,9.95009990004999,6,6,8,143.0,7,11,10
6,Purple,5,1,31.557036175200007,12,5,24,437.62194,33,17,0
6,White,2,8,6.367248,13,11,22,67.0,31,19,10
6,Pink,1,8,2.5948026,8,6,13,23.5,15,14,0
6,Red,6,17,33.76271281118928,10,10,9,1400.0,2,10,10
6,Yellow,3,4,19.1548044,11,9,22,1377.24138,26,14,10
6,Blue,7,16,42.66889686868284,11,11,21,332.0,22,18,10
6,Green,3,9,6.566337200289601,11,9,15,213.0,20,10,0
